"Award","Type","Country","Year of award ceremony","Category","date_awarded","winner","source"
"National Board of Review","Critics","USA","2002","Best Adapted Screenplay","","",""
"National Board of Review","Critics","USA","2003","Best Adapted Screenplay","2003-12-03","Anthony Minghella (Cold Mountain)","https://nationalboardofreview.org/award-years/2003/"
"National Board of Review","Critics","USA","2004","Best Adapted Screenplay","2004-01-13","Anthony Minghella (Cold Mountain)","https://nationalboardofreview.org/award-years/2003/"
"National Board of Review","Critics","USA","2005","Best Adapted Screenplay","2006-01-10","Stephen Gaghan (Syriana)","https://en.wikipedia.org/wiki/National_Board_of_Review_Awards_2005"
"National Board of Review","Critics","USA","2006","Best Adapted Screenplay","2006-01-10","Stephen Gaghan (Syriana)","https://en.wikipedia.org/wiki/National_Board_of_Review_Awards_2005"
"National Board of Review","Critics","USA","2007","Best Adapted Screenplay","2008-01-15","Joel and Ethan Coen (No Country for Old Men)","https://en.wikipedia.org/wiki/National_Board_of_Review_Awards_2007"
"National Board of Review","Critics","USA","2008","Best Adapted Screenplay","2009-01-12","Simon Beaufoy (Slumdog Millionaire) and Eric Roth (The Curious Case of Benjamin Button) (tie)","https://en.wikipedia.org/wiki/National_Board_of_Review_Awards_2008"
"National Board of Review","Critics","USA","2009","Best Adapted Screenplay","2010-01-12","Jason Reitman and Sheldon Turner (Up in the Air)","https://nationalboardofreview.org/award-years/2009/"
"National Board of Review","Critics","USA","2010","Best Adapted Screenplay","2010-01-12","Jason Reitman and Sheldon Turner (Up in the Air)","https://en.wikipedia.org/wiki/National_Board_of_Review_Awards_2009"
"National Board of Review","Critics","USA","2011","Best Adapted Screenplay","2011-01-11","Aaron Sorkin (The Social Network)","https://en.wikipedia.org/wiki/National_Board_of_Review_Awards_2010"
"National Board of Review","Critics","USA","2012","Best Adapted Screenplay","January 10, 2012","Alexander Payne, Nat Faxon & Jim Rash (The Descendants)","https://nationalboardofreview.org/award-years/2011/"
"National Board of Review","Critics","USA","2013","Best Adapted Screenplay","2014-01-08","Terence Winter (The Wolf of Wall Street)","https://nationalboardofreview.org/galas/2013-awards-gala/"
"National Board of Review","Critics","USA","2014","Best Adapted Screenplay","2014-01-07","Terence Winter (The Wolf of Wall Street)","https://en.wikipedia.org/wiki/National_Board_of_Review_Awards_2013"
"National Board of Review","Critics","USA","2015","Best Adapted Screenplay","2016-01-05","Drew Goddard – The Martian","https://nationalboardofreview.org/2015/12/national-board-of-review-announces-2015-award-winners/"
"National Board of Review","Critics","USA","2016","Best Adapted Screenplay","2016-01-05","Drew Goddard (The Martian)","https://www.hollywoodreporter.com/news/general-news/vet-sylvester-stallone-youngsters-jacob-852439/"
"National Board of Review","Critics","USA","2017","Best Adapted Screenplay","2017-01-04","Jay Cocks and Martin Scorsese (Silence)","https://nationalboardofreview.org/2016/11/national-board-review-announces-2016-award-winners/"
"National Board of Review","Critics","USA","2018","Best Adapted Screenplay","2018-11-27","Barry Jenkins (If Beale Street Could Talk)","https://nationalboardofreview.org/2018/11/national-board-review-announces-2018-award-winners/"
"National Board of Review","Critics","USA","2019","Best Adapted Screenplay","2020-01-08","Steven Zaillian (The Irishman)","https://nationalboardofreview.org/2019/12/national-board-of-review-announces-2019-award-winners/"
"National Board of Review","Critics","USA","2020","Best Adapted Screenplay","2020-01-08","Steven Zaillian (The Irishman)","https://nationalboardofreview.org/2019/12/national-board-of-review-announces-2019-award-winners/"
"National Board of Review","Critics","USA","2021","Best Adapted Screenplay","2022-03-15","Joel Coen, The Tragedy of Macbeth","https://nationalboardofreview.org/2021/12/national-board-of-review-announces-2021-award-winners/"
"National Board of Review","Critics","USA","2022","Best Adapted Screenplay","2022-03-15","Joel Coen (The Tragedy of Macbeth)","https://nationalboardofreview.org/2022/01/the-national-board-of-review-will-host-awards-gala-on-tuesday-march-15-2022/"
"National Board of Review","Critics","USA","2023","Best Adapted Screenplay","2024-01-11","Tony McNamara (Poor Things)","https://nationalboardofreview.org/2023/12/national-board-of-review-names-2023-honorees/"
"National Board of Review","Critics","USA","2024","Best Adapted Screenplay","2025-01-07","Clint Bentley & Greg Kwedar (Sing Sing)","https://nationalboardofreview.org/2024/12/national-board-of-review-names-2024-honorees/"
"National Board of Review","Critics","USA","2025","Best Adapted Screenplay","2025-01-07","Clint Bentley and Greg Kwedar (Sing Sing)","https://nationalboardofreview.org/2024/12/national-board-of-review-names-2024-honorees/"
"National Board of Review","Critics","USA","2026","Best Adapted Screenplay","2026-01-13","Clint Bentley and Greg Kwedar (Train Dreams)","https://nationalboardofreview.org/award-years/2025/"
"National Board of Review","Critics","USA","2000","Best Original Screenplay","","",""
"National Board of Review","Critics","USA","2001","Best Original Screenplay","2002-01-07","Todd Field and Rob Festinger (for In the Bedroom)","https://nationalboardofreview.org/award-years/2001/"
"National Board of Review","Critics","USA","2002","Best Original Screenplay","","",""
"National Board of Review","Critics","USA","2003","Best Original Screenplay","2003-12-03","Jim Sheridan, Naomi Sheridan, and Kirsten Sheridan (In America)","https://en.wikipedia.org/wiki/National_Board_of_Review_Awards_2003"
"National Board of Review","Critics","USA","2004","Best Original Screenplay","January 13, 2004","Jim Sheridan, Kirsten Sheridan, and Naomi Sheridan (for In America)","https://en.wikipedia.org/wiki/National_Board_of_Review_Awards_2003"
"National Board of Review","Critics","USA","2005","Best Original Screenplay","2005-01-11","Charlie Kaufman (Eternal Sunshine of the Spotless Mind)","https://en.wikipedia.org/wiki/National_Board_of_Review_Awards_2004"
"National Board of Review","Critics","USA","2006","Best Original Screenplay","2007-01-09","Zach Helm (Stranger Than Fiction)","https://nationalboardofreview.org/award-years/2006/"
"National Board of Review","Critics","USA","2007","Best Original Screenplay","2008-01-15","Diablo Cody (Juno) and Nancy Oliver (Lars and the Real Girl) (tie)","https://nationalboardofreview.org/award-years/2007/"
"National Board of Review","Critics","USA","2008","Best Original Screenplay","2009-01-14","Nick Schenk (Gran Torino)","https://nationalboardofreview.org/award-years/2008/"
"National Board of Review","Critics","USA","2009","Best Original Screenplay","2009-01-14","Nick Schenk (Gran Torino)","https://nationalboardofreview.org/award-years/2008/"
"National Board of Review","Critics","USA","2010","Best Original Screenplay","2010-01-12","Joel and Ethan Coen (A Serious Man)","https://en.wikipedia.org/wiki/National_Board_of_Review_Awards_2009"
"National Board of Review","Critics","USA","2011","Best Original Screenplay","2011-01-11","Chris Sparling – Buried","https://nationalboardofreview.org/award-years/2010/"
"National Board of Review","Critics","USA","2012","Best Original Screenplay","2013-01-08","Rian Johnson (Looper)","https://nationalboardofreview.org/award-years/2012/"
"National Board of Review","Critics","USA","2013","Best Original Screenplay","2013-01-08","Rian Johnson (Looper)","https://nationalboardofreview.org/award-years/2012/"
"National Board of Review","Critics","USA","2014","Best Original Screenplay","2015-01-06","Phil Lord & Christopher Miller (The Lego Movie)","https://nationalboardofreview.org/2014/12/national-board-review-announces-2014-award-winners/"
"National Board of Review","Critics","USA","2015","Best Original Screenplay","2015-01-06","Phil Lord & Christopher Miller (The Lego Movie)","https://www.hollywoodreporter.com/news/general-news/nbr-awards-celebrate-a-violent-761492/"
"National Board of Review","Critics","USA","2016","Best Original Screenplay","2017-01-04","Kenneth Lonergan (Manchester by the Sea)","https://nationalboardofreview.org/2016/11/national-board-review-announces-2016-award-winners/"
"National Board of Review","Critics","USA","2017","Best Original Screenplay","2018-01-09","Paul Thomas Anderson (Phantom Thread)","https://nationalboardofreview.org/2017/11/national-board-review-announces-2017-award-winners/"
"National Board of Review","Critics","USA","2018","Best Original Screenplay","2018-01-09","Paul Thomas Anderson (Phantom Thread)","https://nationalboardofreview.org/award-years/2017/"
"National Board of Review","Critics","USA","2019","Best Original Screenplay","2019-01-08","Paul Schrader","https://nationalboardofreview.org/award-names/best-original-screenplay/"
"National Board of Review","Critics","USA","2020","Best Original Screenplay","2020-01-08","Josh Safdie, Benny Safdie, and Ronald Bronstein (Uncut Gems)","https://nationalboardofreview.org/award-years/2019/"
"National Board of Review","Critics","USA","2021","Best Original Screenplay","December 2, 2021","Asghar Farhadi (A Hero)","https://nationalboardofreview.org/2021/12/national-board-of-review-announces-2021-award-winners/"
"National Board of Review","Critics","USA","2022","Best Original Screenplay","2023-01-08","Martin McDonagh (for The Banshees of Inisherin)","https://nationalboardofreview.org/2022/12/national-board-of-review-announces-2022-award-winners/"
"National Board of Review","Critics","USA","2023","Best Original Screenplay","January 8, 2023","Martin McDonagh (The Banshees of Inisherin)","https://nationalboardofreview.org/galas/2022-awards-gala/"
"National Board of Review","Critics","USA","2024","Best Original Screenplay","2024-01-11","David Hemingson (The Holdovers)","https://nationalboardofreview.org/2023/12/national-board-of-review-names-2023-honorees/"
"National Board of Review","Critics","USA","2025","Best Original Screenplay","2025-01-07","Mike Leigh (Hard Truths)","https://nationalboardofreview.org/2024/12/national-board-of-review-names-2024-honorees/"
"National Board of Review","Critics","USA","2026","Best Original Screenplay","2026-01-13","Ryan Coogler (Sinners)","https://variety.com/2026/awards/news/national-board-of-review-awards-leonardo-dicaprio-ryan-coogler-1236631060/"
"National Board of Review","Critics","USA","2000","Best Original Song","2000-12-06","","https://nationalboardofreview.org/award-years/2000/"
"National Board of Review","Critics","USA","2001","Best Original Song","","",""
"National Board of Review","Critics","USA","2002","Best Original Song","","",""
"National Board of Review","Critics","USA","2003","Best Original Song","2003-12-03","","https://nationalboardofreview.org/award-years/2003/"
"National Board of Review","Critics","USA","2004","Best Original Song","","",""
"National Board of Review","Critics","USA","2005","Best Original Song","2006-01-10","","https://en.wikipedia.org/wiki/National_Board_of_Review_Awards_2005"
"National Board of Review","Critics","USA","2006","Best Original Song","2007-01-09","","https://nationalboardofreview.org/award-years/2006/"
"National Board of Review","Critics","USA","2007","Best Original Song","2008-01-15","","https://nationalboardofreview.org/award-years/2007/"
"National Board of Review","Critics","USA","2008","Best Original Song","2009-01-14","","https://nationalboardofreview.org/award-years/2008/"
"National Board of Review","Critics","USA","2009","Best Original Song","","",""
"National Board of Review","Critics","USA","2010","Best Original Song","","",""
"National Board of Review","Critics","USA","2011","Best Original Song","","",""
